idPolygone;date;precipitation;tmin;tmax;etp;rayonnement
1;01/01/2019;0.0;17.87;37.72;5.283341482532977;20.05
1;02/01/2019;0.0;21.36;35.13;5.286677299909426;18.13
1;03/01/2019;0.0;19.41;31.7;10.13132677407477;20.52
1;04/01/2019;0.0;19.76;32.72;6.52525727348202;12.88
1;05/01/2019;0.0;18.19;34.15;4.671407899448412;20.34
1;06/01/2019;0.0;19.65;39.81;5.0082101906969445;17.53
1;07/01/2019;0.0;23.49;34.26;3.639109454292832;15.18
1;08/01/2019;0.0;24.9;37.06;5.991285036862589;12.2927868
1;09/01/2019;5.05;24.78;31.11;2.5463562916956826;21.36
1;10/01/2019;0.0;23.9;37.6;4.793537525272881;12.0586608
1;11/01/2019;0.0;16.64;38.22;5.918510939856374;16.24
1;12/01/2019;0.0;17.22;39.5;4.149063925768228;18.31
1;13/01/2019;0.0;16.14;38.55;4.760049660016653;18.84
1;14/01/2019;0.0;16.81;36.37;4.736707321868038;19.61
1;15/01/2019;0.0;17.53;35.6;5.421747928701206;21.83
1;16/01/2019;0.0;15.83;34.53;4.436641104410575;21.55
1;17/01/2019;0.0;15.77;33.85;4.211230190394797;20.51
1;18/01/2019;0.0;17.19;29.26;6.935116105445502;21.12
1;19/01/2019;0.0;15.24;28.67;6.459193968013456;21.82
1;20/01/2019;0.0;13.79;30.56;6.165423984013038;21.03
1;21/01/2019;0.0;14.3;31.15;6.1404344864945575;22.04
1;22/01/2019;0.0;13.85;30.39;5.253130184654598;18.23
1;23/01/2019;0.0;15.79;31.09;5.039092454920124;17.74
1;24/01/2019;0.0;15.92;33.5;4.352060895779149;18.37
1;25/01/2019;0.0;15.85;35.95;4.3642013872589205;21.65
1;26/01/2019;0.0;17.57;35.05;5.785340189303833;18.51
1;27/01/2019;0.0;17.96;35.57;7.634465188496054;21.31
1;28/01/2019;0.0;18.31;35.12;8.132058685783926;21.18
1;29/01/2019;0.0;17.02;34.41;6.427462093140563;21.49
1;30/01/2019;0.0;17.26;34.8;4.888624635648428;22.22
1;31/01/2019;0.0;16.79;34.38;5.073260015484118;19.37
1;01/02/2019;0.0;18.76;36.68;7.158787209540121;23.01
1;02/02/2019;0.0;16.51;33.87;5.372325131793116;22.32
1;03/02/2019;0.0;17.15;33.17;7.695047465763659;20.44
1;04/02/2019;0.0;20.56;28.94;6.321379097900947;20.21
1;05/02/2019;0.0;17.99;34.44;5.037845582871193;22.13
1;06/02/2019;0.0;18.72;36.15;4.730743113780015;21.42
1;07/02/2019;0.0;23.18;36.17;5.458234617682883;12.733056
1;08/02/2019;0.0;24.0;37.83;4.991551102248279;13.1
1;09/02/2019;7.171;23.34;32.53;4.17473044111378;12.2782302
1;10/02/2019;3.838;22.59;37.35;3.99452926425614;10.7929926
1;11/02/2019;0.0;16.77;38.51;5.979687429231654;21.84
1;12/02/2019;0.0;16.46;39.01;4.285789994995963;23.34
1;13/02/2019;0.0;20.94;37.4;12.94143318744544;22.92
1;14/02/2019;0.0;22.33;36.62;7.402589006474749;18.19
1;15/02/2019;0.0;21.15;38.48;7.401536706452326;19.38
1;16/02/2019;0.0;19.59;32.7;5.875199893930532;16.15
1;17/02/2019;0.0;17.79;34.85;5.579747808671792;20.94
1;18/02/2019;0.0;16.84;34.19;4.845024703704035;22.11
1;19/02/2019;0.0;18.24;33.59;5.39551249985401;20.06
1;20/02/2019;0.0;15.19;35.89;4.628693213681409;20.42
1;21/02/2019;0.0;17.04;37.9;6.152279797407582;22.98
1;22/02/2019;0.0;20.04;38.11;7.799730593306536;23.69
1;23/02/2019;0.0;21.89;36.88;13.754087358359586;23.65
1;24/02/2019;0.0;23.2;34.62;8.79926374921498;23.19
1;25/02/2019;0.0;19.45;34.02;8.252197853163027;24.03
1;26/02/2019;0.0;18.13;32.97;8.384254449387225;22.6
1;27/02/2019;0.0;20.36;31.89;8.562269263404643;20.91
1;28/02/2019;0.0;19.03;32.38;8.907314331288683;24.45
1;01/03/2019;0.0;18.57;33.66;6.702871089871979;24.88
1;02/03/2019;0.0;15.06;35.15;4.869169464523257;24.32
1;03/03/2019;0.0;15.41;33.87;6.298074117187518;24.08
1;04/03/2019;0.0;19.6;33.81;5.907005954527146;26.34
1;05/03/2019;0.0;17.62;33.64;4.6218755614264175;24.05
1;06/03/2019;0.0;18.1;38.99;5.035465062463736;25.25
1;07/03/2019;0.0;24.67;39.0;6.156955917122424;11.4311124
1;08/03/2019;0.0;23.96;37.42;5.614957183415848;11.898846
1;09/03/2019;0.0;24.06;34.27;4.821487009770274;12.211218
1;10/03/2019;0.909;23.31;37.69;4.44059325178952;12.3059466
1;11/03/2019;0.0;22.23;38.39;3.3858857868619903;25.26
