idPolygone;date;precipitation;tmin;tmax;etp;rayonnement
1;01/01/2022;0.0;17.6;36.97;6.873920190496625;17.64
1;02/01/2022;0.0;17.49;34.91;9.90881368004747;20.85
1;03/01/2022;0.0;15.78;34.51;9.130234044388034;20.49
1;04/01/2022;0.0;21.12;44.02;6.630150298171201;21.16
1;05/01/2022;0.0;16.18;34.81;9.280900341025388;20.69
1;06/01/2022;0.0;17.05;33.49;9.073816821632862;10.08738
1;07/01/2022;0.0;24.78;39.61;5.56578206258205;10.0105794
1;08/01/2022;0.0;23.71;32.27;4.755051124415953;14.318226
1;09/01/2022;7.171;23.57;32.69;1.8871590627744483;8.95
1;10/01/2022;1.313;18.94;30.12;5.897098205404248;11.414934
1;11/01/2022;0.0;16.86;32.22;6.708818132048974;16.69
1;12/01/2022;0.0;19.11;38.38;5.38547877213007;18.51
1;13/01/2022;0.0;20.05;40.3;4.877542987229567;18.83
1;14/01/2022;0.0;19.48;37.24;5.144271605416048;20.69
1;15/01/2022;0.0;19.43;37.88;4.550320357076103;19.25
1;16/01/2022;0.0;19.22;35.44;4.008164941645982;16.45
1;17/01/2022;0.0;18.79;38.02;4.028262869230062;20.12
1;18/01/2022;0.0;17.94;38.67;5.0801288250592975;20.95
1;19/01/2022;0.0;16.29;32.9;5.271280051545504;21.6
1;20/01/2022;0.0;16.78;36.68;9.26001026317545;21.42
1;21/01/2022;0.0;18.86;34.7;8.018374606016637;19.1
1;22/01/2022;0.0;20.72;35.22;8.8540679476614;17.39
1;23/01/2022;0.0;19.33;35.54;11.515806898000381;21.69
1;24/01/2022;0.0;18.46;34.94;10.344418630414092;17.15
1;25/01/2022;0.0;19.24;32.93;9.977311764231839;17.1
1;26/01/2022;0.0;18.64;34.63;10.155754394542626;18.38
1;27/01/2022;0.0;19.18;35.13;9.82997882945714;21.05
1;28/01/2022;0.0;17.08;33.65;8.149084892463211;18.36
1;29/01/2022;0.0;18.33;35.06;8.922101233716884;20.12
1;30/01/2022;0.0;18.78;35.88;8.47700738890171;17.44
1;31/01/2022;0.0;18.9;37.29;9.241191284195029;18.26
1;01/02/2022;0.0;17.12;36.51;7.13857963590962;22.15
1;02/02/2022;0.0;20.77;37.3;11.035841364261135;20.56
1;03/02/2022;0.0;18.73;37.14;10.156613815230454;22.39
1;04/02/2022;0.0;19.4;40.79;6.645916411845495;22.39
1;05/02/2022;0.0;16.74;37.71;10.259170058325127;22.79
1;06/02/2022;0.0;16.22;38.26;9.764327077516661;23.02
1;07/02/2022;0.0;22.89;37.58;4.175631846756551;23.59
1;08/02/2022;0.0;23.92;34.39;4.341018942850517;11.889954
1;09/02/2022;111.805;22.59;32.31;2.78322767552817;23.13
1;10/02/2022;0.0;19.43;36.67;12.584063090367959;11.4067422
1;11/02/2022;0.0;20.03;36.47;13.119658824772058;22.31
1;12/02/2022;0.0;18.08;36.72;3.920866703340797;23.23
1;13/02/2022;0.0;17.13;34.6;11.215793362783753;22.88
1;14/02/2022;0.0;16.9;36.14;10.66928488151639;22.81
1;15/02/2022;0.0;19.32;34.22;10.564810924483321;21.96
1;16/02/2022;0.0;17.86;35.51;11.17033435173933;22.33
1;17/02/2022;0.0;18.17;33.43;10.248328827702519;20.83
1;18/02/2022;0.0;19.97;34.32;8.788390443315542;17.55
1;19/02/2022;0.0;18.26;36.24;10.286280484616872;21.81
1;20/02/2022;0.0;17.59;37.75;10.269200526876848;22.35
1;21/02/2022;0.0;19.57;37.63;9.937857282294658;19.64
1;22/02/2022;0.0;19.55;38.46;9.317985727673163;21.57
1;23/02/2022;0.0;18.03;37.24;8.914726215909434;22.5
1;24/02/2022;0.0;17.32;37.43;8.680517701453667;22.29
1;25/02/2022;0.0;17.04;36.46;8.192048469172875;22.21
1;26/02/2022;0.0;16.89;31.95;7.614609441987351;21.3
1;27/02/2022;0.0;16.38;33.26;8.448576625872926;23.23
1;28/02/2022;0.0;15.64;33.39;8.844242443634435;24.6
1;01/03/2022;0.0;15.25;36.96;6.496931720691286;23.09
1;02/03/2022;0.0;16.97;36.55;9.723496552126122;23.9
1;03/03/2022;0.0;19.63;38.31;12.01804485932091;22.64
1;04/03/2022;0.0;17.72;34.81;4.846011083434695;23.27
1;05/03/2022;0.0;17.12;36.43;12.456499351696745;25.58
1;06/03/2022;0.0;15.66;36.28;10.41647073156407;24.19
1;07/03/2022;0.0;23.39;37.89;5.468993313892275;11.479014
1;08/03/2022;4.141;22.76;31.63;1.703476296526173;23.67
1;09/03/2022;12.12;23.18;32.02;1.2645501210939032;22.0
1;10/03/2022;0.0;17.12;39.24;9.707102938427317;23.51
1;11/03/2022;0.0;19.23;40.39;12.37927896561952;24.15
1;12/03/2022;0.0;16.34;35.55;3.479627819197795;23.08
1;13/03/2022;0.0;21.17;39.88;11.629607431192039;21.97
1;14/03/2022;0.0;18.64;39.3;11.293483383101291;24.74
1;15/03/2022;0.0;17.5;35.87;9.943143254141015;23.82
1;16/03/2022;0.0;16.48;36.74;9.864056845926063;24.33
1;17/03/2022;0.0;19.02;38.03;11.34102150035417;23.41
1;18/03/2022;0.0;19.4;38.52;10.99172853311052;24.04
1;19/03/2022;0.0;17.99;39.02;9.997547675663064;23.93
1;20/03/2022;0.0;17.55;37.98;9.42389600593609;23.51
1;21/03/2022;0.0;18.18;38.89;9.645762196535117;23.51
1;22/03/2022;0.0;18.92;40.4;10.45810430775484;24.12
1;23/03/2022;0.0;18.34;40.46;10.440348229534388;23.09
1;24/03/2022;0.0;17.86;39.14;10.090217434689434;24.18
1;25/03/2022;0.0;19.92;38.51;5.954293253249474;24.55
1;26/03/2022;0.0;16.76;39.81;5.788878737554969;24.59
1;27/03/2022;0.0;16.07;36.79;5.098230536121534;24.82
1;28/03/2022;0.0;18.27;37.21;6.005523401704965;23.86
1;29/03/2022;0.0;19.08;38.97;6.4129220759448335;24.28
1;30/03/2022;0.0;19.15;40.01;6.337278220249837;20.9
1;31/03/2022;0.0;19.21;40.69;5.79122203475183;20.62
1;01/04/2022;0.0;20.46;36.0;6.522109105952614;23.97
1;02/04/2022;0.0;19.83;40.37;11.017461067934981;24.42
1;03/04/2022;0.0;18.24;35.41;9.797379305202053;25.43
1;04/04/2022;0.0;16.68;35.36;4.915950928926656;25.83
1;05/04/2022;0.0;17.98;36.78;9.635387877254523;24.71
1;06/04/2022;0.0;18.09;39.89;10.86061579547045;25.55
1;07/04/2022;4.141;25.28;36.75;3.742410661221997;24.47
1;08/04/2022;0.0;23.52;33.84;3.9299714610608034;11.3313078
1;09/04/2022;0.202;22.79;33.12;3.695900861974183;11.587716
1;10/04/2022;0.0;21.21;42.38;12.846533145395604;13.2301368
1;11/04/2022;0.0;18.65;40.29;10.65027913653082;25.38
1;12/04/2022;0.0;15.93;34.45;3.0267334678978512;23.3
1;13/04/2022;0.0;18.67;38.42;9.580429333955745;24.92
1;14/04/2022;0.0;18.81;40.06;10.086853204220763;25.57
1;15/04/2022;0.0;18.89;39.87;10.256129930684331;25.46
1;16/04/2022;0.0;18.44;38.4;10.348632928209652;26.43
1;17/04/2022;0.0;18.39;40.43;10.459477208227625;25.62
1;18/04/2022;0.0;18.71;40.95;10.677221277564357;25.36
1;19/04/2022;0.0;19.98;39.98;10.190741728030737;25.18
1;20/04/2022;0.0;21.23;41.64;10.87289237111219;24.31
1;21/04/2022;0.0;21.35;42.07;12.260341496116125;25.73
1;22/04/2022;0.0;22.59;42.54;12.47013508973929;23.07
1;23/04/2022;0.0;22.09;42.26;13.209313421295827;26.33
1;24/04/2022;0.0;25.26;42.76;15.221476084439026;25.55
1;25/04/2022;0.0;24.65;41.91;14.726813065936895;26.19
1;26/04/2022;0.0;21.68;38.61;12.746397145882922;27.18
1;27/04/2022;0.0;18.65;40.14;11.06630158845518;27.52
1;28/04/2022;0.0;19.74;41.47;11.340806741766986;26.31
1;29/04/2022;0.0;22.16;42.27;13.112594808332359;26.4
1;30/04/2022;0.0;22.2;41.8;12.246906207727502;26.58
1;01/05/2022;0.0;16.5;35.39;7.125942232189542;27.03
1;02/05/2022;0.0;20.86;40.9;11.853736839753985;25.61
1;03/05/2022;0.0;20.44;39.23;10.155504267529464;23.37
1;04/05/2022;0.0;18.11;35.11;5.315292281279785;25.99
1;05/05/2022;0.0;21.95;41.8;11.754669658945206;26.4
1;06/05/2022;0.0;24.32;42.64;13.813333582101931;25.45
1;07/05/2022;0.0;25.21;35.38;4.648100842024831;12.370815
1;08/05/2022;1.919;25.3;31.75;2.589104178401505;25.34
1;09/05/2022;6.767;24.21;33.39;4.364646500229927;13.4570538
1;10/05/2022;0.0;23.22;41.22;11.306577679278439;11.6433306
1;11/05/2022;0.0;23.04;43.68;10.445826406876266;23.76
1;12/05/2022;0.0;18.54;37.15;3.800328707820619;24.95
1;13/05/2022;0.0;22.4;41.4;10.19781356212471;24.6
1;14/05/2022;0.0;22.99;43.0;10.404592494804719;25.51
1;15/05/2022;0.0;23.08;44.99;11.287149652045873;23.62
1;16/05/2022;0.0;23.73;44.54;11.465659457722838;25.54
1;17/05/2022;0.0;22.63;42.81;9.985489075753415;23.55
1;18/05/2022;1.111;23.74;41.38;10.223668608351451;24.74
1;19/05/2022;0.0;22.32;43.57;11.158772480572717;26.34
1;20/05/2022;0.0;21.69;42.32;11.617624601601776;26.09
1;21/05/2022;0.0;21.43;40.31;10.464422523816047;24.99
1;22/05/2022;0.0;21.61;37.15;10.234797764675223;25.49
1;23/05/2022;0.0;19.57;35.9;9.782762090844521;26.66
1;24/05/2022;0.0;19.86;37.81;9.909851483767243;26.27
1;25/05/2022;0.0;20.78;38.09;9.856847504102994;25.52
1;26/05/2022;0.0;21.44;38.47;8.533717213558598;21.56
1;27/05/2022;56.16;24.4;33.07;7.448048382642667;20.27
1;28/05/2022;0.909;24.98;35.11;6.789245302921512;18.14
1;29/05/2022;0.0;24.51;39.77;10.897723659411543;13.3295472
1;30/05/2022;0.0;24.02;40.27;10.656547605990507;11.24469
1;31/05/2022;0.0;23.45;41.85;9.909229879870788;22.24
1;01/06/2022;0.0;16.55;35.94;6.302147630326262;24.81
1;02/06/2022;0.101;23.87;37.64;9.077440931914419;20.67
1;03/06/2022;0.0;23.83;40.12;9.430160222166126;21.31
1;04/06/2022;0.0;18.21;40.23;6.393535523675976;21.87
1;05/06/2022;0.0;23.18;40.48;9.406036314287356;23.26
1;06/06/2022;0.0;24.26;38.1;9.010233313422072;20.85
1;07/06/2022;0.0;25.96;35.45;5.022878812043611;11.087154
1;08/06/2022;0.808;23.98;34.66;4.123489201673604;12.43926
1;09/06/2022;0.0;23.53;36.35;4.451657690602489;13.0981464
1;10/06/2022;0.0;23.76;38.94;10.187103872388269;11.0617704
1;11/06/2022;0.0;23.42;40.41;9.397534202969203;23.72
1;12/06/2022;0.0;18.46;40.12;4.559886393010829;24.87
1;13/06/2022;0.0;24.24;37.31;9.272222311181082;11.0832786
1;14/06/2022;0.0;24.82;35.73;8.614439995441622;12.9529548
1;15/06/2022;3.939;25.58;36.2;6.524077846965527;13.4
1;16/06/2022;2.2725;24.67;37.93;10.479244511131302;10.7807814
1;17/06/2022;0.0;23.25;41.5;9.500004819898367;22.42
1;18/06/2022;1.919;25.64;38.25;9.007396568960358;20.25
1;19/06/2022;0.101;24.63;32.49;8.046297776151143;10.85814
1;20/06/2022;0.808;25.24;29.64;4.633900926789272;14.59
