idPolygone;date;precipitation;tmin;tmax;etp;rayonnement
1;28/10/2020;0.0;15.92;39.84;4.590028868328741;22.27
1;29/10/2020;0.0;15.37;40.47;5.019333170558744;22.7
1;30/10/2020;0.0;18.02;40.88;5.560384093495072;20.48
1;31/10/2020;0.0;20.6;39.26;4.344731746018545;19.69
1;01/11/2020;0.0;20.76;32.78;6.527842587969554;22.22
1;02/11/2020;0.0;18.9;38.79;7.088067398855866;21.61
1;03/11/2020;0.0;17.47;38.86;5.511412540715989;20.55
1;04/11/2020;0.0;19.23;36.98;4.545820481678385;21.21
1;05/11/2020;0.0;20.56;39.66;4.514089212176433;20.55
1;06/11/2020;0.505;25.11;37.19;4.94054708686742;19.54
1;07/11/2020;1.818;25.71;35.15;4.366710534157825;20.4
1;08/11/2020;0.0;24.45;35.94;4.652301026614708;11.1824226
1;09/11/2020;0.202;22.18;33.58;4.231731260522131;12.8751786
1;10/11/2020;0.101;23.63;37.83;3.769131115350647;10.5895782
1;11/11/2020;0.0;19.75;40.4;3.994887795603412;22.01
1;12/11/2020;0.202;16.46;38.2;5.632348451476178;22.34
1;13/11/2020;0.0;17.62;38.9;6.063281957459851;22.41
1;14/11/2020;0.0;17.26;38.3;6.063216868527151;22.71
1;15/11/2020;0.0;16.89;39.11;5.500389575037149;22.44
1;16/11/2020;0.0;17.08;39.84;5.6293990042427895;22.26
1;17/11/2020;0.0;15.99;38.98;6.314106385752785;22.0
1;18/11/2020;0.0;15.24;39.91;6.277569559750205;21.82
1;19/11/2020;0.0;16.87;37.61;5.385951268448069;19.17
1;20/11/2020;0.0;17.67;38.36;5.407844797984556;20.28
1;21/11/2020;0.0;15.88;39.75;4.612767206261707;20.38
1;22/11/2020;0.0;17.45;40.14;3.943134340141242;20.44
1;23/11/2020;0.0;18.09;38.86;4.635694351553576;17.24
1;24/11/2020;0.0;21.48;38.36;6.2048454272918026;18.4
1;25/11/2020;0.0;16.78;33.16;4.4244345158552605;12.83
1;26/11/2020;0.0;16.97;36.53;5.702671230218575;19.33
1;27/11/2020;0.0;16.68;35.2;5.074762551096793;21.14
1;28/11/2020;0.0;16.09;35.34;4.91331015902685;20.37
1;29/11/2020;0.0;17.23;36.11;4.15567868275919;18.93
1;30/11/2020;0.0;19.88;34.71;4.005996854786442;18.29
1;01/12/2020;0.0;17.8;32.71;6.648619469864456;19.48
1;02/12/2020;0.0;20.03;38.09;7.046726925774685;19.85
1;03/12/2020;0.0;20.73;40.56;7.981279103054168;20.48
1;04/12/2020;0.0;19.75;34.82;4.532390676333641;20.11
1;05/12/2020;0.0;20.99;37.64;4.604455142475557;19.63
1;06/12/2020;0.0;25.08;36.06;5.449644435462173;10.311966
1;07/12/2020;46.359;23.91;28.98;1.14992198390974;20.25
1;08/12/2020;28.275;21.16;35.95;3.670946159705266;20.1
1;09/12/2020;7.676;21.69;31.28;2.3779637097331987;20.05
1;10/12/2020;6.867999999999999;23.25;37.3;3.263631264498401;20.02
1;11/12/2020;0.0;17.13;39.28;6.81470389309307;20.33
1;12/12/2020;0.0;16.89;39.79;5.409230726899124;20.53
