idParcelle;surface [m2];zone_pedo;matIrr
519_001;4723.40077130571;dekk_cb_sans_arbr;null
520_001;4506.11880106262;dekk_cb_sans_arbr;null
521_001;2792.16602709268;dekk_cb_sans_arbr;null
522_001;11.7577837014;dekk_cb_avec_arbr;null
523_001;1947.6807903569602;dekk_cb_sans_arbr;null
524_001;806.5295577862599;dekk_cb_avec_arbr;null
525_001;2538.0479586277597;dekk_cb_sans_arbr;null
526_001;22.7334903248;dior_cb_avec_arbr;null
527_001;3130.57309240844;dior_cb_sans_arbr;null
528_001;815.49188565974;dior_cb_avec_arbr;null
529_001;8304.03821684328;dior_cb_sans_arbr;null
530_001;2558.081817372;dior_cb_avec_arbr;null
531_001;4708.80456481584;dior_cb_sans_arbr;null
532_001;806.56936480896;dior_cb_avec_arbr;null
533_001;6340.55496613582;dior_cb_sans_arbr;null
534_001;4519.82912584806;dekk_cb_sans_arbr;null
535_001;3155.9921938895504;dior_cb_avec_arbr;null
536_001;7746.13312603922;dior_cb_sans_arbr;null
537_001;2601.35059642281;dior_cb_avec_arbr;null
538_001;9774.26574969521;dior_cb_sans_arbr;null
539_001;163.89513502407;dior_cb_avec_arbr;null
540_001;9589.01553801562;dior_cb_sans_arbr;null
541_001;1313.59126604421;dior_cb_avec_arbr;null
542_001;3021.78626630954;dior_cb_sans_arbr;null
543_001;648.8027167817401;dior_cc_avec_arbr;null
544_001;4487.67277660949;dior_cc_sans_arbr;null
545_001;2456.66453540591;dekkMbel_cb_avec_arbr;null
546_001;4346.35152275189;dekkMbel_cb_sans_arbr;null
547_001;3916.32147068001;dekkMbel_cb_sans_arbr;null
548_001;2332.28511859968;dior_cb_avec_arbr;null
549_001;8061.29595395074;dior_cb_sans_arbr;null
550_001;1802.36787465822;dior_cb_avec_arbr;null
551_001;4097.17890234078;dior_cb_sans_arbr;null
552_001;1761.89279147461;dior_cb_avec_arbr;null
553_001;5041.313893475891;dior_cb_sans_arbr;null
554_001;906.462513767;dior_cb_avec_arbr;null
555_001;7545.77755801265;dior_cb_sans_arbr;null
556_001;6533.32270764173;dior_cc_avec_arbr;null
557_001;2002.91709602288;dior_cc_sans_arbr;null
558_001;1011.68444040522;dior_cb_avec_arbr;null
559_001;2952.10699589581;dior_cb_sans_arbr;null
560_001;2693.51792381939;dior_cb_sans_arbr;null
561_001;635.35810620305;dior_cb_avec_arbr;null
562_001;2161.37570818105;dior_cb_sans_arbr;null
563_001;271.10440756381;dior_cb_avec_arbr;null
564_001;3120.32624551511;dior_cb_sans_arbr;null
565_001;1543.5201534082098;dior_cb_avec_arbr;null
566_001;11547.54272377982;dior_cb_sans_arbr;null
567_001;851.6848560446;dior_cb_avec_arbr;null
568_001;6612.62298128726;dior_cb_sans_arbr;null
569_001;1332.0395284082;dior_cb_avec_arbr;null
570_001;10923.80547199693;dior_cb_sans_arbr;null
571_001;708.3775370948;dekkMbel_cb_avec_arbr;null
572_001;7230.054903620669;dekkMbel_cb_sans_arbr;null
573_001;7920.2454081959495;dekkMbel_cb_sans_arbr;null
574_001;798.52949665467;dekkMbel_cb_avec_arbr;null
575_001;2459.67500699316;dekkMbel_cb_sans_arbr;null
576_001;2292.834519411;dekkMbel_cb_avec_arbr;null
577_001;3614.7767993733996;dekkMbel_cb_sans_arbr;null
578_001;1243.99778914564;dekkMbel_cb_avec_arbr;null
579_001;2315.63574354078;dekkMbel_cb_sans_arbr;null
580_001;2489.1288091944098;dekk_cb_avec_arbr;null
581_001;4838.27935750318;dekk_cb_sans_arbr;null
582_001;2484.49906260814;dekk_cb_sans_arbr;null
583_001;811.75308699763;dior_cc_avec_arbr;null
584_001;1599.72533738459;dior_cc_sans_arbr;null
585_001;654.8987682041301;dior_cc_avec_arbr;null
586_001;1461.0087177420999;dior_cc_sans_arbr;null
587_001;1536.04710201565;dior_cb_avec_arbr;null
588_001;3711.59251673738;dior_cb_sans_arbr;null
589_001;870.56768160179;dior_cb_avec_arbr;null
590_001;9039.70764439362;dior_cb_sans_arbr;null
591_001;1707.9123168961798;dior_cb_avec_arbr;null
592_001;2529.3494981493295;dior_cb_sans_arbr;null
593_001;3605.8879508697;dior_cb_avec_arbr;null
594_001;4115.82478029888;dior_cb_sans_arbr;null
595_001;639.2479117830601;dior_cb_avec_arbr;null
596_001;9725.08426951593;dior_cb_sans_arbr;null
597_001;3236.30053921108;dior_cb_sans_arbr;null
598_001;4364.55720367833;dekkMbel_cb_sans_arbr;null
599_001;2141.78187533936;dior_cc_avec_arbr;null
600_001;773.9542107919201;dior_cc_sans_arbr;null
601_001;1216.20090574648;dior_cb_avec_arbr;null
602_001;2696.52813281605;dior_cb_sans_arbr;null
603_001;1161.13747441354;dior_cb_avec_arbr;null
604_001;3819.4353645832302;dior_cb_sans_arbr;null
605_001;2476.2551583036197;dior_cb_avec_arbr;null
606_001;12966.02233266364;dior_cb_sans_arbr;null
607_001;906.462513767;dekk_cb_avec_arbr;null
608_001;2651.5762046846903;dekk_cb_sans_arbr;null
609_001;1477.3021530262502;dekkMbel_cb_avec_arbr;null
610_001;8402.11523453412;dekkMbel_cb_sans_arbr;null
611_001;45.462397454030004;dekk_cb_avec_arbr;null
612_001;2044.0008319406;dekk_cb_sans_arbr;null
613_001;2435.17579395969;dior_cc_sans_arbr;null
614_001;1812.92502753401;dior_cb_avec_arbr;null
615_001;11184.41499904178;dior_cb_sans_arbr;null
616_001;947.15866447451;dior_cb_avec_arbr;null
617_001;3650.3117441817103;dior_cb_sans_arbr;null
618_001;1415.79375460593;dior_cb_avec_arbr;null
619_001;2274.87070200687;dior_cb_sans_arbr;null
620_001;581.77320392048;dior_cb_avec_arbr;null
621_001;3053.67988145925;dior_cb_sans_arbr;null
622_001;806.4057166568001;dior_cb_avec_arbr;null
623_001;4356.3629413921;dior_cb_sans_arbr;null
624_001;2022.6386985057702;dior_cb_avec_arbr;null
625_001;3215.51219999167;dior_cb_sans_arbr;null
626_001;186.46057481392;dior_cb_avec_arbr;null
627_001;5822.0223491652505;dior_cb_sans_arbr;null
628_001;6983.47829595311;dior_cb_avec_arbr;null
629_001;11511.50787128639;dior_cb_sans_arbr;null
630_001;248.52790224925;dior_cb_avec_arbr;null
631_001;2907.07151261301;dior_cb_sans_arbr;null
632_001;1810.6502356547198;dekkMbel_cb_avec_arbr;null
633_001;3525.01346714888;dekkMbel_cb_sans_arbr;null
634_001;5034.92611113763;dior_cb_avec_arbr;null
635_001;8530.76140904448;dior_cb_sans_arbr;null
636_001;906.11766567401;dior_cb_avec_arbr;null
637_001;3056.95135469951;dior_cb_sans_arbr;null
638_001;461.29439646924004;dior_cb_avec_arbr;null
639_001;4539.16886203617;dior_cb_sans_arbr;null
640_001;1640.45023546895;dior_cc_avec_arbr;null
641_001;1374.84755883568;dior_cc_sans_arbr;null
642_001;1213.57874340147;dior_cc_avec_arbr;null
643_001;160.15219288414002;dior_cc_sans_arbr;null
644_001;93.18688649536;dekk_cb_avec_arbr;null
645_001;5428.58264995817;dekk_cb_sans_arbr;null
646_001;598.50497683651;dekkMbel_cb_avec_arbr;null
647_001;979.5449155623601;dekkMbel_cb_sans_arbr;null
648_001;316.92648146472;dekk_cb_avec_arbr;null
649_001;4653.25339264477;dekk_cb_sans_arbr;null
650_001;3095.28329103477;dior_cb_sans_arbr;null
651_001;989.90710369406;dior_cb_avec_arbr;null
652_001;3315.7044154732703;dior_cb_sans_arbr;null
653_001;784.6965646564299;dekk_cb_sans_arbr;null
654_001;3617.25129934599;dekk_cb_sans_arbr;null
655_001;1616.82578986396;dior_cb_avec_arbr;null
656_001;6145.81041577851;dior_cb_sans_arbr;null
657_001;4044.41807281104;dior_cb_avec_arbr;null
658_001;10261.92995744329;dior_cb_sans_arbr;null
659_001;859.84096584915;dior_cb_avec_arbr;null
660_001;2288.22059961786;dior_cb_sans_arbr;null
661_001;906.462513767;dior_cb_avec_arbr;null
662_001;6695.23658261838;dior_cb_sans_arbr;null
663_001;5466.54071534677;dior_cb_sans_arbr;null
664_001;112.98538154495999;dior_cb_avec_arbr;null
665_001;4755.44438301439;dior_cb_sans_arbr;null
666_001;798.3086129148099;dekk_cb_avec_arbr;null
667_001;1425.1280729705202;dekk_cb_sans_arbr;null
668_001;1019.65209279953;dekk_cb_avec_arbr;null
669_001;5448.816741719031;dekk_cb_sans_arbr;null
670_001;2596.5843911673396;dekkMbel_cb_avec_arbr;null
671_001;914.46333664169;dekkMbel_cb_sans_arbr;null
672_001;1962.41947269579;dior_cb_avec_arbr;null
673_001;4529.06154207732;dior_cb_sans_arbr;null
674_001;759.12326123967;dior_cb_avec_arbr;null
675_001;5955.58473323613;dior_cb_sans_arbr;null
676_001;801.62586543902;dior_cb_avec_arbr;null
677_001;3539.65426154954;dior_cb_sans_arbr;null
678_001;3156.63358590692;dior_cb_sans_arbr;null
679_001;717.1382443228499;dior_cb_avec_arbr;null
680_001;1928.33526995279;dior_cb_sans_arbr;null
681_001;4902.64575101544;dior_cc_avec_arbr;null
682_001;4906.185288780421;dior_cc_sans_arbr;null
683_001;1292.61446358892;dior_cc_avec_arbr;null
684_001;7419.00645391691;dior_cc_sans_arbr;null
685_001;896.12783665435;dior_cb_avec_arbr;null
686_001;5143.74623994505;dior_cb_sans_arbr;null
687_001;1614.9389509986102;dior_cb_avec_arbr;null
688_001;2416.90275787183;dior_cb_sans_arbr;null
689_001;6707.245820302981;dior_cb_avec_arbr;null
690_001;1436.88894673395;dior_cb_sans_arbr;null
691_001;4251.89659348517;dior_cb_avec_arbr;null
692_001;1465.2817697247401;dior_cb_sans_arbr;null
693_001;141.06988167484;dior_cb_avec_arbr;null
694_001;4576.14312885779;dior_cb_sans_arbr;null
695_001;4188.33030770035;dior_cb_sans_arbr;null
696_001;3227.97680557496;dior_cb_avec_arbr;null
697_001;5492.68801201198;dior_cb_sans_arbr;null
698_001;2010.02263647459;dior_cb_avec_arbr;null
699_001;1521.34386208541;dior_cb_sans_arbr;null
700_001;3406.20344821783;dekk_cb_avec_arbr;null
701_001;965.5341744683201;dekk_cb_sans_arbr;null
702_001;1872.29353786186;dior_cb_avec_arbr;null
703_001;913.0774831602299;dior_cb_sans_arbr;null
704_001;1696.48396046779;dior_cb_avec_arbr;null
705_001;6153.8214023438995;dior_cb_sans_arbr;null
706_001;3361.4059430744096;dekk_cb_sans_arbr;null
707_001;501.89722109973;dekk_cb_avec_arbr;null
708_001;2576.87498856007;dekk_cb_sans_arbr;null
709_001;906.462513767;dekk_cb_avec_arbr;null
710_001;6107.3331411176505;dekk_cb_sans_arbr;null
711_001;707.07926207056;dior_cb_avec_arbr;null
712_001;358.73431543887;dior_cb_sans_arbr;null
713_001;37.65534436959;dior_cb_avec_arbr;null
714_001;2574.52940692898;dior_cb_sans_arbr;null
715_001;403.64537258314;dior_cb_avec_arbr;null
716_001;2707.7787554348397;dior_cb_sans_arbr;null
717_001;700.74258671077;dior_cb_avec_arbr;null
718_001;1310.33044389243;dior_cb_sans_arbr;null
719_001;186.04254417341;dior_cb_avec_arbr;null
720_001;2179.61352326749;dior_cb_sans_arbr;null
721_001;430.08823713617;dekk_cb_avec_arbr;null
722_001;3908.49938581723;dekk_cb_sans_arbr;null
723_001;825.2193994866899;dekk_cb_avec_arbr;null
724_001;1933.9091585369101;dekk_cb_sans_arbr;null
725_001;997.8908111435101;dior_cb_avec_arbr;null
726_001;6151.22896407441;dior_cb_sans_arbr;null
727_001;150.65217748777;dior_cb_avec_arbr;null
728_001;2223.25524818684;dior_cb_sans_arbr;null
729_001;514.86941385953;dior_cc_avec_arbr;null
730_001;102.39859668021;dior_cc_sans_arbr;null
731_001;9604.55083899764;dior_cb_sans_arbr;null
732_001;289.0444264978;dior_cc_avec_arbr;null
733_001;710.4279139149199;dior_cc_sans_arbr;null
734_001;1421.87947108414;dior_cb_avec_arbr;null
735_001;2500.55359321921;dior_cb_sans_arbr;null
736_001;3494.67931833486;dior_cb_sans_arbr;null
737_001;2.05116929571;dior_cc_avec_arbr;null
738_001;278.49763197606;dior_cc_sans_arbr;null
739_001;3311.63912295178;dior_cb_avec_arbr;null
740_001;7643.34572849096;dior_cb_sans_arbr;null
741_001;195.96929115206;dior_cb_avec_arbr;null
742_001;9727.34563996949;dior_cb_sans_arbr;null
743_001;5921.86299812259;dior_cb_sans_arbr;null
744_001;833.3805201712901;dior_cb_avec_arbr;null
745_001;4161.34250459748;dior_cb_sans_arbr;null
746_001;499.86996908052;dior_cc_avec_arbr;null
747_001;975.8532986200901;dior_cc_sans_arbr;null
748_001;483.95801542832;dior_cc_avec_arbr;null
749_001;358.15818272401;dior_cc_sans_arbr;null
